time,weather_code (wmo code),temperature_2m_max (°F),temperature_2m_min (°F),wind_speed_10m_max (mp/h),wind_direction_10m_dominant (°),et0_fao_evapotranspiration (mm)
1954-03-11,1,76.2,50.3,14.0,304,6.44
1954-03-12,1,76.9,48.3,16.0,285,6.15
1954-03-13,1,77.6,48.2,15.2,290,6.91
1954-03-14,0,78.7,48.3,15.7,313,7.71
1954-03-15,1,80.1,50.8,17.0,337,8.43
1954-03-16,0,81.4,51.5,12.6,68,6.77
1954-03-17,1,79.5,51.4,13.2,118,7.43
1954-03-18,0,78.3,47.4,20.6,276,8.27
1954-03-19,0,65.5,47.5,23.8,314,6.88
1954-03-20,0,71.7,43.5,20.6,348,5.75
1954-03-21,0,73.4,43.7,13.9,306,6.11
1954-03-22,0,74.9,45.3,13.5,321,6.59
1954-03-23,1,76.0,46.9,13.0,113,6.74
1954-03-24,2,76.3,56.1,18.2,119,7.75
1954-03-25,1,83.3,56.4,16.4,132,8.67
1954-03-26,2,80.7,62.3,19.8,172,7.37
1954-03-27,2,79.6,58.9,22.5,230,6.77
1954-03-28,0,74.7,53.5,19.8,304,7.77
1954-03-29,0,77.6,41.9,14.3,319,7.08
1954-03-30,0,77.0,50.2,14.6,88,7.15
1954-03-31,0,77.3,53.7,16.9,102,7.94
1954-04-01,0,79.1,54.6,20.2,101,8.72
1954-04-02,0,81.4,57.5,18.1,113,8.31
1954-04-03,3,82.3,53.3,16.4,340,6.99
1954-04-04,3,81.0,64.5,17.0,158,6.18
1954-04-05,3,76.7,59.8,17.7,282,5.68
1954-04-06,2,77.2,49.2,17.9,289,7.37
1954-04-07,53,79.1,50.3,18.8,243,6.75
1954-04-08,51,74.4,54.2,22.9,307,7.99
1954-04-09,2,79.0,44.7,11.7,1,7.39
1954-04-10,3,81.1,49.2,12.2,146,7.77
1954-04-11,0,84.3,50.5,15.4,213,8.68
1954-04-12,1,85.9,55.3,19.0,333,9.35
1954-04-13,1,88.7,58.2,21.8,270,9.10
1954-04-14,1,77.0,58.8,22.7,306,9.16
1954-04-15,1,76.4,51.0,19.3,334,8.70
1954-04-16,0,78.9,50.5,10.6,304,7.60
1954-04-17,0,80.1,49.6,10.6,116,7.45
1954-04-18,1,82.3,49.3,13.1,316,8.12
1954-04-19,1,83.7,50.4,15.9,302,8.70
1954-04-20,1,84.5,59.3,22.9,278,9.44
1954-04-21,0,84.7,57.3,21.1,299,9.48
1954-04-22,1,83.5,52.8,19.7,308,9.34
1954-04-23,1,83.5,53.2,19.6,323,9.23
1954-04-24,0,83.8,52.7,14.3,94,8.46
1954-04-25,0,83.0,59.6,17.5,111,7.99
1954-04-26,0,86.0,55.9,13.0,219,8.21
1954-04-27,1,87.9,59.0,13.8,296,8.54
1954-04-28,1,91.5,59.7,16.1,186,9.18
1954-04-29,2,92.8,62.2,20.6,206,9.89
1954-04-30,51,88.8,63.2,18.7,220,7.55
1954-05-01,2,90.8,68.3,15.8,319,9.42
1954-05-02,3,90.3,64.8,16.8,313,9.67
1954-05-03,1,90.8,61.8,20.9,273,9.15
1954-05-04,3,87.5,60.4,11.7,307,6.72
1954-05-05,2,88.7,64.9,11.8,108,8.05
1954-05-06,1,88.9,64.8,14.6,117,7.94
1954-05-07,1,89.7,62.3,15.4,109,9.19
1954-05-08,0,90.8,63.4,15.4,304,9.58
1954-05-09,0,90.1,59.4,11.7,20,8.85
1954-05-10,0,89.1,63.8,16.0,87,8.89
1954-05-11,1,89.7,58.6,13.7,314,9.36
1954-05-12,0,91.3,65.0,16.2,295,9.85
1954-05-13,0,92.2,62.5,16.8,269,9.65
1954-05-14,0,91.8,62.4,17.8,269,9.77
1954-05-15,0,89.5,60.3,17.5,285,9.78
1954-05-16,0,91.1,61.9,15.8,314,9.25
1954-05-17,1,93.8,60.2,14.4,252,9.42
1954-05-18,1,95.9,67.5,13.7,186,9.69
1954-05-19,2,96.1,65.4,12.1,295,9.44
1954-05-20,1,94.2,68.2,16.9,327,10.62
1954-05-21,1,93.0,69.3,17.4,313,10.57
1954-05-22,0,94.6,62.7,18.6,286,10.36
1954-05-23,0,92.4,63.2,17.5,279,9.95
1954-05-24,0,92.1,60.4,20.0,244,9.87
1954-05-25,0,92.0,60.9,18.4,252,9.42
1954-05-26,0,93.5,68.1,16.6,236,9.41
1954-05-27,0,93.8,62.7,14.2,317,9.93
1954-05-28,0,93.3,64.8,12.1,100,8.98
1954-05-29,1,92.3,62.7,14.8,212,8.52
1954-05-30,53,88.2,64.5,14.4,196,7.57
1954-05-31,1,88.8,71.3,10.0,230,6.68
1954-06-01,51,92.2,67.2,13.3,30,6.84
1954-06-02,1,93.1,67.8,9.4,8,8.21
1954-06-03,2,93.4,67.9,9.8,216,8.40
1954-06-04,2,93.9,69.9,12.8,103,8.36
1954-06-05,2,93.5,71.6,13.3,228,9.21
1954-06-06,51,92.3,67.7,18.5,301,7.59
1954-06-07,1,89.8,70.0,12.4,236,7.89
1954-06-08,1,91.7,67.6,14.6,213,7.51
1954-06-09,55,91.3,68.0,14.4,198,7.34
1954-06-10,1,92.8,70.2,13.3,314,7.82
1954-06-11,2,95.1,64.5,10.8,64,8.11
1954-06-12,2,93.9,67.6,12.7,69,8.51
1954-06-13,51,95.1,70.7,10.9,100,8.75
1954-06-14,2,96.2,70.3,12.7,110,8.49
1954-06-15,2,95.5,68.9,7.5,99,6.98
1954-06-16,1,95.0,70.2,20.1,102,10.19
1954-06-17,1,92.6,67.3,18.3,91,9.11
1954-06-18,2,93.3,65.1,11.8,75,8.09
1954-06-19,2,93.7,65.3,11.0,132,7.95
1954-06-20,1,93.8,66.8,10.0,134,8.57
1954-06-21,2,93.3,66.8,11.6,111,8.71
1954-06-22,2,94.5,66.3,8.4,168,8.03
1954-06-23,2,95.1,68.4,9.3,195,8.15
1954-06-24,2,94.1,67.1,10.8,207,8.45
1954-06-25,1,95.2,68.7,19.0,137,9.89
1954-06-26,2,96.0,67.4,11.8,85,8.81
1954-06-27,0,93.8,67.8,18.0,92,10.22
1954-06-28,0,94.4,66.0,17.3,96,10.64
1954-06-29,1,96.6,65.5,9.7,92,8.71
1954-06-30,0,97.4,67.9,15.0,84,10.63
1954-07-01,0,91.9,71.4,27.3,86,11.72
1954-07-02,0,91.7,69.0,27.1,88,11.67
1954-07-03,0,92.2,69.9,23.1,94,11.15
1954-07-04,2,94.6,65.4,21.7,94,10.57
1954-07-05,0,96.3,68.9,19.3,94,10.70
1954-07-06,0,96.8,71.9,23.1,88,12.10
1954-07-07,2,98.7,69.9,17.7,85,10.72
1954-07-08,1,98.0,68.2,14.6,88,10.18
1954-07-09,0,97.4,72.2,16.7,105,10.93
1954-07-10,1,95.4,70.3,13.6,119,9.97
1954-07-11,1,96.1,67.4,14.6,102,9.90
1954-07-12,1,96.8,67.8,16.1,86,9.90
1954-07-13,2,97.0,67.1,9.2,65,8.14
1954-07-14,2,97.3,69.1,11.0,180,9.04
1954-07-15,2,96.0,69.7,9.9,164,8.27
1954-07-16,1,94.0,75.3,15.5,122,8.71
1954-07-17,2,95.8,71.7,7.3,10,6.88
1954-07-18,2,93.1,73.9,21.1,127,9.69
1954-07-19,2,90.7,74.3,17.1,144,9.07
1954-07-20,61,90.1,69.9,10.5,263,6.20
1954-07-21,2,89.0,71.2,12.2,261,7.41
1954-07-22,61,89.5,70.1,8.4,47,5.53
1954-07-23,2,90.6,68.2,12.6,330,7.07
1954-07-24,51,91.1,65.3,14.6,236,6.83
1954-07-25,51,90.4,71.3,10.9,290,6.33
1954-07-26,2,90.9,74.1,16.3,118,7.53
1954-07-27,2,92.2,74.2,16.4,103,7.91
1954-07-28,1,94.5,72.2,14.0,123,8.62
1954-07-29,1,96.3,71.4,10.7,216,7.50
1954-07-30,1,95.6,73.9,9.8,144,8.31
1954-07-31,1,91.8,75.3,17.8,122,8.90
1954-08-01,1,88.8,69.9,14.5,139,7.47
1954-08-02,1,92.9,70.8,8.7,108,7.40
1954-08-03,51,88.4,72.9,22.9,95,8.00
1954-08-04,51,89.8,73.0,18.8,110,8.46
1954-08-05,61,91.0,65.2,13.6,322,6.16
1954-08-06,51,93.1,66.8,13.9,3,8.22
1954-08-07,0,95.9,70.3,18.6,88,10.85
1954-08-08,2,97.1,65.1,7.9,77,7.55
1954-08-09,1,94.3,71.2,18.0,128,9.84
1954-08-10,2,91.3,70.0,10.3,139,7.10
1954-08-11,1,92.1,73.5,7.8,311,6.32
1954-08-12,1,95.1,73.4,20.7,105,10.05
1954-08-13,0,93.3,71.6,24.1,94,11.06
1954-08-14,0,93.5,67.2,12.7,105,8.83
1954-08-15,1,93.9,72.1,13.7,323,7.80
1954-08-16,2,98.1,68.3,14.8,75,9.92
1954-08-17,0,92.9,73.8,17.9,101,10.48
1954-08-18,1,89.2,70.9,18.5,106,7.64
1954-08-19,1,90.6,68.7,17.0,101,7.54
1954-08-20,2,92.9,67.0,15.0,103,8.13
1954-08-21,0,90.1,67.6,15.2,114,8.17
1954-08-22,1,92.4,62.9,16.0,322,7.67
1954-08-23,1,88.3,69.5,15.8,122,8.64
1954-08-24,1,89.8,66.2,11.0,161,7.57
1954-08-25,51,88.2,69.0,17.3,324,6.55
1954-08-26,53,93.3,65.4,12.3,321,7.04
1954-08-27,1,95.9,64.4,17.3,81,9.33
1954-08-28,0,94.0,70.5,19.3,86,10.84
1954-08-29,0,91.7,69.6,20.4,90,10.64
1954-08-30,0,91.2,69.7,21.5,91,10.75
1954-08-31,2,93.6,65.2,9.7,54,7.49
1954-09-01,0,87.0,69.0,25.8,108,9.46
1954-09-02,1,86.1,68.7,18.7,115,7.78
1954-09-03,2,87.8,66.4,9.9,103,6.50
1954-09-04,2,88.5,64.6,10.0,1,6.94
1954-09-05,2,89.5,65.1,12.8,112,6.20
1954-09-06,2,90.3,66.3,12.2,102,6.97
1954-09-07,1,88.7,66.9,16.5,114,8.29
1954-09-08,0,86.8,63.6,18.3,111,8.60
1954-09-09,0,86.1,63.7,19.2,98,8.75
1954-09-10,0,87.5,62.7,16.4,98,8.57
1954-09-11,0,87.8,61.8,13.2,80,7.56
1954-09-12,0,86.6,63.1,19.6,94,8.73
1954-09-13,0,86.9,65.0,20.2,96,9.09
1954-09-14,0,87.7,63.5,16.3,97,8.89
1954-09-15,0,89.6,60.8,13.1,99,7.61
1954-09-16,1,89.6,62.7,15.5,93,7.24
1954-09-17,1,86.2,62.4,15.6,108,7.85
1954-09-18,0,86.3,62.2,19.2,90,8.58
1954-09-19,1,85.7,63.3,19.7,84,8.02
1954-09-20,1,87.8,59.1,16.3,85,7.35
1954-09-21,0,87.1,61.9,11.2,109,7.69
1954-09-22,1,88.1,60.8,11.0,127,7.68
1954-09-23,1,87.9,66.3,14.6,303,7.67
1954-09-24,2,88.4,63.4,11.2,40,7.59
1954-09-25,1,85.6,66.2,17.5,106,8.20
1954-09-26,1,85.4,62.3,16.8,125,7.96
1954-09-27,2,86.2,62.1,10.4,143,6.45
1954-09-28,2,87.1,57.9,13.1,287,7.11
1954-09-29,2,87.0,61.1,10.7,115,7.25
1954-09-30,2,86.4,58.7,10.4,119,6.64
1954-10-01,2,84.2,60.9,16.2,96,6.94
1954-10-02,2,83.3,60.6,18.6,91,7.07
1954-10-03,1,82.1,60.2,14.6,116,6.31
1954-10-04,1,80.7,60.1,17.5,101,6.26
1954-10-05,0,76.7,56.7,17.3,102,6.02
1954-10-06,0,77.0,54.1,16.0,105,6.13
1954-10-07,0,79.1,52.5,11.7,80,6.54
1954-10-08,0,79.7,54.9,12.8,296,7.02
1954-10-09,0,82.1,52.1,18.2,315,7.79
1954-10-10,0,83.3,57.2,20.4,272,7.70
1954-10-11,1,79.0,60.3,13.0,268,5.92
1954-10-12,1,80.1,52.1,8.9,308,5.84
1954-10-13,2,79.2,53.8,10.3,302,5.23
1954-10-14,51,82.6,60.0,14.8,54,6.05
1954-10-15,1,84.7,58.2,16.2,96,6.87
1954-10-16,2,84.4,58.2,16.7,98,6.63
1954-10-17,2,83.5,59.4,13.9,75,6.73
1954-10-18,2,82.2,57.3,15.1,101,7.07
1954-10-19,1,79.9,60.2,17.2,103,7.02
1954-10-20,2,82.4,58.7,17.3,102,7.18
1954-10-21,2,81.5,61.4,13.6,111,6.56
1954-10-22,51,83.1,57.2,10.7,1,4.69
1954-10-23,3,81.7,65.0,13.3,293,5.77
1954-10-24,2,82.8,63.8,11.2,301,6.15
1954-10-25,1,81.6,56.4,13.3,323,6.57
1954-10-26,51,83.5,55.5,14.1,281,6.44
1954-10-27,2,80.5,58.2,10.8,112,6.36
1954-10-28,51,77.9,61.8,19.2,101,6.29
1954-10-29,2,79.7,58.2,9.7,298,5.44
1954-10-30,1,79.8,58.6,9.0,333,5.03
1954-10-31,1,81.3,52.9,13.2,320,5.87
1954-11-01,1,78.6,52.1,9.1,122,5.53
1954-11-02,2,81.3,49.8,8.9,44,4.98
1954-11-03,1,79.6,50.6,7.9,115,5.09
1954-11-04,2,82.0,54.4,14.7,330,6.19
1954-11-05,2,79.6,56.3,13.4,331,5.17
1954-11-06,1,79.8,54.8,12.1,124,5.31
1954-11-07,1,81.6,55.3,10.0,181,5.42
1954-11-08,1,81.3,60.6,12.7,293,5.47
1954-11-09,1,81.6,56.4,12.3,326,5.73
1954-11-10,3,74.2,58.5,16.4,313,3.95
1954-11-11,0,69.5,50.2,17.0,329,5.05
1954-11-12,1,68.2,39.8,14.4,320,4.79
1954-11-13,1,66.6,42.8,12.5,116,4.32
1954-11-14,1,70.4,43.5,7.5,130,3.79
1954-11-15,1,73.7,43.8,11.4,319,5.13
1954-11-16,2,74.9,51.4,10.1,66,4.71
1954-11-17,1,74.0,51.0,10.1,104,4.48
1954-11-18,2,67.1,54.2,8.3,144,3.67
1954-11-19,1,72.8,47.1,11.6,323,4.51
1954-11-20,1,73.8,49.1,10.8,343,4.95
1954-11-21,1,70.3,45.6,8.6,82,4.26
1954-11-22,1,70.8,45.8,14.2,101,4.73
1954-11-23,3,70.1,48.9,13.6,111,4.12
1954-11-24,3,68.1,51.7,14.1,311,4.26
1954-11-25,3,71.1,50.6,21.5,348,4.40
1954-11-26,3,68.7,51.8,14.3,359,3.06
1954-11-27,3,70.6,55.3,12.5,99,4.06
1954-11-28,2,68.4,51.9,7.9,95,2.81
1954-11-29,1,71.3,47.2,10.8,25,3.97
1954-11-30,1,71.2,40.8,10.0,18,4.14
1954-12-01,2,70.5,43.1,7.6,141,4.16
1954-12-02,0,68.1,39.2,11.7,97,4.56
1954-12-03,1,66.9,43.8,14.3,97,4.69
1954-12-04,1,68.1,43.7,15.2,90,4.95
1954-12-05,1,69.0,45.2,13.7,78,4.21
1954-12-06,1,70.6,40.3,12.7,43,4.74
1954-12-07,51,71.3,41.1,9.2,315,4.35
1954-12-08,53,71.6,51.5,13.6,130,4.96
1954-12-09,1,70.3,50.0,16.5,166,5.25
1954-12-10,1,72.0,51.0,15.4,195,4.67
1954-12-11,2,69.3,46.9,19.9,260,4.49
1954-12-12,1,65.8,39.3,17.3,2,4.13
1954-12-13,1,64.5,36.7,9.5,57,4.02
1954-12-14,0,66.0,33.6,9.0,51,3.89
1954-12-15,0,67.2,37.6,10.0,71,4.18
1954-12-16,0,64.3,39.8,10.7,91,4.24
1954-12-17,1,66.6,39.0,9.6,91,3.82
1954-12-18,1,66.3,38.9,12.1,305,4.08
1954-12-19,3,66.5,38.5,14.8,96,4.01
1954-12-20,1,63.3,44.7,15.4,102,4.25
1954-12-21,0,64.2,43.3,15.9,302,4.20
1954-12-22,1,61.4,36.1,12.1,348,4.10
1954-12-23,0,61.7,32.1,13.2,68,3.76
1954-12-24,1,65.3,37.5,14.3,73,4.67
1954-12-25,1,67.1,37.0,12.2,70,4.64
1954-12-26,1,68.1,37.2,15.5,71,4.95
1954-12-27,1,66.5,41.7,15.9,68,4.44
1954-12-28,1,68.3,38.6,9.7,66,3.91
1954-12-29,1,68.0,38.3,9.5,43,4.06
1954-12-30,1,69.0,37.3,9.2,4,4.12
1954-12-31,1,68.8,37.4,9.8,344,4.23
1955-01-01,3,66.3,42.0,13.1,121,4.69
1955-01-02,1,67.2,40.8,10.8,128,4.70
1955-01-03,1,68.4,42.9,13.0,143,4.64
1955-01-04,0,71.1,49.2,13.7,318,4.91
1955-01-05,2,70.4,41.4,14.1,312,4.55
1955-01-06,0,70.9,50.4,17.5,262,4.73
1955-01-07,1,70.4,53.0,15.1,279,4.63
1955-01-08,0,70.0,48.0,18.4,291,5.07
1955-01-09,0,71.7,41.4,10.5,339,4.95
1955-01-10,0,69.4,42.0,11.4,111,4.83
1955-01-11,0,70.0,38.2,12.4,330,4.99
1955-01-12,0,69.3,40.2,9.3,66,4.38
1955-01-13,0,68.4,38.9,9.5,94,4.20
1955-01-14,0,69.0,38.3,9.2,69,3.70
1955-01-15,0,69.3,38.0,9.1,74,3.94
1955-01-16,1,67.5,37.2,9.1,74,4.03
1955-01-17,0,69.0,36.2,8.9,65,4.39
1955-01-18,0,69.0,38.0,12.1,56,4.73
1955-01-19,0,70.9,37.1,9.7,46,4.51
1955-01-20,0,72.6,38.6,9.2,32,4.69
1955-01-21,0,72.4,42.0,12.0,3,4.78
1955-01-22,0,68.0,43.4,9.5,107,4.13
1955-01-23,0,66.9,43.5,13.5,201,4.25
1955-01-24,0,67.3,44.6,20.3,184,4.89
1955-01-25,0,68.6,44.5,22.8,211,5.54
1955-01-26,0,60.1,40.5,18.0,327,4.66
1955-01-27,0,62.3,31.8,11.5,2,4.11
1955-01-28,0,64.7,31.3,8.9,73,4.47
1955-01-29,0,72.4,35.7,9.5,61,5.02
1955-01-30,0,71.9,42.5,11.5,123,5.65
1955-01-31,0,68.2,39.5,17.0,298,5.55
1955-02-01,0,67.8,35.3,12.0,313,4.86
1955-02-02,0,67.6,42.2,13.1,335,5.32
1955-02-03,0,71.8,44.5,16.0,83,5.79
1955-02-04,0,72.6,40.9,9.5,80,4.89
1955-02-05,0,71.1,45.6,14.8,87,5.22
1955-02-06,0,71.3,42.3,9.9,54,5.00
1955-02-07,0,73.4,40.5,11.6,345,5.80
1955-02-08,0,76.8,44.0,11.7,86,5.73
1955-02-09,1,73.1,39.9,10.7,80,5.38
1955-02-10,0,68.8,42.6,13.5,83,5.53
1955-02-11,1,69.0,38.9,11.8,102,5.12
1955-02-12,1,73.5,39.2,10.8,340,5.65
1955-02-13,0,77.3,46.1,11.7,81,5.68
1955-02-14,0,77.0,42.2,9.8,47,5.44
1955-02-15,1,77.4,44.4,9.3,74,5.94
1955-02-16,1,77.6,45.4,9.0,111,5.96
1955-02-17,1,79.0,45.8,12.4,200,6.67
1955-02-18,1,81.6,49.6,12.3,328,7.19
1955-02-19,0,81.3,49.2,15.0,340,7.43
1955-02-20,1,84.4,48.2,15.3,360,7.53
1955-02-21,1,81.1,56.2,16.2,99,7.99
1955-02-22,1,78.0,56.5,21.3,91,8.15
1955-02-23,1,78.0,54.4,17.0,105,7.78
1955-02-24,1,77.8,48.3,11.8,130,6.69
1955-02-25,1,76.2,56.5,16.4,218,6.50
1955-02-26,1,77.7,58.1,16.0,249,6.40
1955-02-27,1,77.3,55.0,21.2,268,7.06
1955-02-28,0,64.9,45.6,22.5,325,6.94
1955-03-01,0,68.7,36.1,16.7,348,5.19
1955-03-02,0,67.5,36.8,9.4,108,5.32
1955-03-03,0,70.0,40.6,11.6,97,5.71
1955-03-04,0,72.9,36.8,9.6,38,5.78
1955-03-05,3,72.8,46.1,13.6,277,6.03
1955-03-06,1,75.5,56.7,20.7,238,7.37
1955-03-07,1,72.3,52.5,23.8,285,7.37
1955-03-08,0,68.1,46.1,24.4,293,6.36
1955-03-09,1,68.7,43.4,16.1,315,6.40
1955-03-10,1,70.4,44.6,15.6,310,6.41
1955-03-11,1,71.2,47.2,18.2,288,6.03
1955-03-12,2,79.4,57.1,23.8,267,6.90
1955-03-13,53,68.5,60.2,25.6,308,5.11
1955-03-14,2,75.3,56.3,19.8,316,6.29
1955-03-15,53,72.9,59.0,15.5,326,5.82
1955-03-16,2,75.0,52.3,14.2,88,5.66
1955-03-17,2,74.3,49.7,12.7,301,6.26
1955-03-18,0,76.1,46.8,15.3,327,7.13
1955-03-19,51,75.8,48.3,22.4,306,6.12
1955-03-20,51,76.4,53.6,22.1,285,5.86
1955-03-21,1,83.4,50.6,12.0,334,7.87
1955-03-22,0,84.6,51.3,13.1,73,8.04
1955-03-23,0,83.7,60.0,17.1,78,7.78
1955-03-24,0,79.6,57.2,17.9,87,7.37
1955-03-25,0,79.0,53.5,16.0,94,7.49
1955-03-26,1,79.8,50.1,13.5,92,7.05
1955-03-27,0,80.8,47.5,11.9,103,7.05
1955-03-28,0,81.3,46.0,8.4,110,6.80
1955-03-29,0,80.2,48.6,11.9,105,7.84
1955-03-30,0,79.9,48.3,13.6,157,7.87
1955-03-31,0,83.9,62.9,18.5,258,8.17
1955-04-01,0,80.3,51.2,21.3,287,8.15
1955-04-02,0,79.3,47.2,16.5,326,8.28
1955-04-03,1,78.2,49.6,9.7,157,6.96
1955-04-04,0,78.0,50.4,13.2,51,7.63
1955-04-05,0,78.9,44.4,13.6,65,7.25
1955-04-06,0,76.8,51.2,18.2,65,7.40
1955-04-07,0,76.2,51.9,19.8,99,7.22
1955-04-08,1,77.6,49.8,10.3,115,6.92
1955-04-09,1,80.7,55.5,15.7,301,7.51
1955-04-10,0,79.1,50.1,18.4,320,8.05
1955-04-11,0,77.3,51.0,18.0,100,7.17
1955-04-12,0,81.4,48.4,12.2,241,7.75
1955-04-13,0,81.8,47.1,16.4,2,8.64
1955-04-14,0,77.8,52.1,16.5,80,8.02
1955-04-15,0,76.6,51.9,17.9,87,7.26
1955-04-16,0,80.4,46.2,9.3,72,6.51
1955-04-17,0,83.4,50.0,9.9,141,7.79
1955-04-18,1,86.6,53.4,12.4,331,8.77
1955-04-19,1,89.1,60.5,13.9,326,8.95
1955-04-20,0,91.4,65.1,17.5,261,9.34
1955-04-21,1,92.6,61.9,17.7,301,9.85
1955-04-22,51,87.9,69.2,24.0,341,9.67
1955-04-23,2,91.2,68.4,16.2,124,9.35
1955-04-24,3,88.4,67.4,21.4,309,8.09
1955-04-25,3,85.2,69.9,16.9,327,7.51
1955-04-26,51,81.9,68.5,18.2,259,6.23
1955-04-27,55,83.8,66.1,19.4,290,7.52
1955-04-28,0,81.8,60.2,17.8,310,9.18
1955-04-29,1,81.9,51.8,17.9,326,9.05
1955-04-30,1,84.3,48.3,13.8,338,8.62
1955-05-01,1,84.3,55.1,12.4,16,8.66
1955-05-02,0,81.5,57.1,14.8,9,8.45
1955-05-03,1,82.1,55.8,13.8,64,7.52
1955-05-04,1,80.8,57.0,14.5,23,8.30
1955-05-05,1,83.9,61.6,15.4,52,7.96
1955-05-06,0,82.7,62.8,22.1,82,9.12
1955-05-07,1,82.5,60.0,19.6,93,8.22
1955-05-08,1,82.7,55.5,12.6,127,7.63
1955-05-09,2,84.8,63.4,8.2,219,7.04
1955-05-10,0,85.0,63.3,11.3,223,7.90
1955-05-11,0,87.7,59.1,15.9,282,9.13
1955-05-12,1,88.1,60.4,14.9,264,9.01
1955-05-13,2,89.6,60.5,13.3,209,8.61
1955-05-14,1,90.8,59.6,14.9,288,9.13
1955-05-15,2,91.2,58.7,16.6,227,9.31
1955-05-16,1,92.3,60.3,15.9,341,9.68
1955-05-17,1,91.5,65.1,15.8,79,8.98
1955-05-18,51,90.4,65.0,11.2,147,8.15
1955-05-19,1,89.8,61.9,8.7,146,7.92
1955-05-20,1,90.5,66.3,15.9,105,9.19
1955-05-21,1,90.6,67.7,17.1,110,9.72
1955-05-22,1,90.7,66.2,17.0,121,9.90
1955-05-23,1,91.2,63.0,14.4,120,9.07
1955-05-24,2,91.1,64.1,11.3,154,8.70
1955-05-25,2,90.2,68.6,11.9,130,9.12
1955-05-26,2,90.1,66.4,18.7,119,10.04
1955-05-27,1,92.4,64.4,14.5,128,9.69
1955-05-28,51,91.5,68.7,12.8,329,7.20
1955-05-29,51,90.6,65.6,9.1,5,7.16
1955-05-30,2,93.9,64.5,10.9,187,8.27
1955-05-31,1,93.6,64.1,14.6,278,9.89
1955-06-01,0,94.2,63.7,16.6,232,10.02
1955-06-02,0,94.8,65.6,15.5,260,9.82
1955-06-03,51,94.6,66.1,14.5,275,8.98
1955-06-04,1,94.1,68.1,13.9,145,9.13
1955-06-05,1,91.7,68.4,12.3,276,7.90
1955-06-06,2,94.0,67.5,8.5,305,6.95
1955-06-07,3,94.2,69.0,19.1,74,8.05
1955-06-08,2,96.1,65.5,15.7,55,8.39
1955-06-09,1,96.6,74.4,17.3,90,10.28
1955-06-10,1,94.2,69.2,12.1,141,8.40
1955-06-11,51,94.2,66.6,12.5,325,7.90
1955-06-12,51,97.2,66.3,12.2,64,8.68
1955-06-13,1,96.9,72.0,19.3,82,9.49
1955-06-14,1,96.8,67.3,9.1,102,8.37
1955-06-15,51,95.2,70.5,13.2,316,7.93
1955-06-16,3,95.8,72.9,12.7,47,8.84
1955-06-17,2,95.9,72.2,14.1,99,8.80
1955-06-18,53,95.6,72.1,10.1,262,7.74
1955-06-19,51,95.6,71.0,15.0,23,8.00
1955-06-20,2,97.0,70.5,16.1,53,8.68
1955-06-21,0,92.3,68.8,20.1,107,10.16
1955-06-22,0,91.2,69.9,20.2,105,10.59
1955-06-23,0,91.5,64.4,14.3,111,9.62
1955-06-24,1,92.4,64.3,10.8,132,8.52
1955-06-25,1,93.3,64.0,13.8,118,8.48
1955-06-26,0,92.4,67.9,20.6,107,10.55
1955-06-27,0,92.4,66.5,15.2,113,9.90
1955-06-28,0,94.0,63.1,15.3,106,9.72
1955-06-29,1,96.7,67.1,7.9,101,8.13
1955-06-30,1,95.3,70.0,13.4,143,8.99
1955-07-01,1,96.1,70.0,13.1,147,9.39
1955-07-02,1,96.7,68.6,13.6,134,9.36
1955-07-03,2,97.3,71.4,10.0,104,7.90
1955-07-04,0,93.6,73.5,19.0,107,10.58
1955-07-05,0,92.3,70.1,17.1,95,10.43
1955-07-06,0,92.1,69.0,18.5,93,10.60
1955-07-07,0,94.8,71.0,21.7,90,11.26
1955-07-08,0,96.3,73.4,23.5,89,11.90
1955-07-09,2,98.0,70.1,15.8,87,10.30
1955-07-10,0,96.3,70.6,19.8,88,10.63
1955-07-11,1,94.9,71.7,19.5,90,11.11
1955-07-12,0,94.1,71.6,17.9,89,10.95
1955-07-13,0,93.5,70.3,21.5,91,11.52
1955-07-14,0,94.2,69.8,21.5,88,11.64
1955-07-15,0,96.0,70.0,26.8,99,11.99
1955-07-16,1,97.5,69.2,15.0,83,9.33
1955-07-17,1,97.9,69.9,24.0,83,11.37
1955-07-18,0,96.2,72.4,19.7,87,11.04
1955-07-19,2,98.8,67.8,10.2,35,9.10
1955-07-20,0,91.9,72.9,19.3,130,10.04
1955-07-21,1,92.4,68.9,10.3,178,8.52
1955-07-22,2,92.5,66.7,9.9,215,7.41
1955-07-23,2,91.5,70.8,9.4,174,6.52
1955-07-24,1,92.1,70.1,7.4,207,6.46
1955-07-25,2,93.7,72.0,8.1,114,6.91
1955-07-26,1,95.1,74.0,15.8,104,10.21
1955-07-27,0,94.5,65.4,14.7,101,9.48
1955-07-28,0,96.0,66.9,13.0,96,9.76
1955-07-29,0,95.1,67.0,13.2,113,9.18
1955-07-30,1,94.6,78.3,9.1,172,7.66
1955-07-31,2,95.3,74.7,10.9,108,7.84
1955-08-01,2,97.8,69.0,18.1,97,9.50
1955-08-02,1,98.0,69.1,15.4,110,10.34
1955-08-03,0,97.6,70.4,8.6,83,8.19
1955-08-04,1,99.1,70.5,12.5,77,9.32
1955-08-05,0,98.4,73.7,25.1,95,12.24
1955-08-06,1,97.2,74.1,18.9,105,11.25
1955-08-07,0,98.0,68.3,18.8,75,10.48
